col_0,col_1,col_22,label
0.139785,0.07839,0.907558,0.0
0.129032,0.09322,0.891552,0.0
0.139785,0.09322,0.911936,0.0
0.129032,0.126059,0.897581,0.0
0.129032,0.173729,0.893634,0.0
0.129032,0.086864,0.899878,0.0
0.129032,0.113347,0.885021,0.0
0.129032,0.095339,0.87648,0.0
0.129032,0.079449,0.867868,0.0
0.139785,0.099576,0.901098,0.0
0.16129,0.153602,0.86715,0.0
0.150538,0.221398,0.855666,0.0
0.150538,0.143008,0.859542,0.0
0.150538,0.205508,0.853657,0.0
0.150538,0.192797,0.846838,0.0
0.150538,0.112288,0.829685,0.0
0.16129,0.083686,0.851288,0.0
0.150538,0.177966,0.839446,0.0
0.16129,0.144068,0.999928,0.0
0.16129,0.114407,0.999928,0.0
0.16129,0.151483,0.999928,0.0
0.16129,0.154661,0.999928,0.0
0.16129,0.200212,0.999928,0.0
0.16129,0.15572,0.999928,0.0
0.16129,0.230932,0.999928,0.0
0.16129,0.154661,0.999928,0.0
0.16129,0.128178,0.999928,0.0
0.16129,0.133475,0.999928,0.0
0.150538,0.133475,0.999928,0.0
0.16129,0.131356,0.999928,0.0
0.150538,0.106992,0.999928,0.0
0.16129,0.119703,0.999928,0.0
0.16129,0.125,0.999928,0.0
0.16129,0.096398,0.999928,0.0
0.16129,0.119703,0.999928,0.0
0.16129,0.103814,0.999928,0.0
0.16129,0.084746,0.999928,0.0
0.16129,0.100636,0.999928,0.0
0.16129,0.098517,0.999928,0.0
0.16129,0.09428,0.999928,0.0
0.16129,0.118644,0.999928,0.0
0.16129,0.102754,0.999928,0.0
0.16129,0.119703,0.999928,0.0
0.16129,0.143008,0.999928,0.0
0.16129,0.126059,0.999928,0.0
0.16129,0.070975,0.999928,0.0
0.16129,0.115466,0.999928,0.0
0.16129,0.123941,0.999928,0.0
0.150538,0.123941,0.999928,0.0
0.150538,0.169492,0.999928,0.0
0.150538,0.148305,0.999928,0.0
0.150538,0.102754,0.999928,0.0
0.16129,0.134534,0.999928,0.0
0.16129,0.111229,0.999928,0.0
0.16129,0.097458,0.999928,0.0
0.16129,0.131356,0.999928,0.0
0.16129,0.159958,0.999928,0.0
0.16129,0.117585,0.999928,0.0
0.16129,0.129237,0.999928,0.0
0.150538,0.14089,0.999928,0.0
0.16129,0.158898,0.999928,0.0
0.16129,0.118644,0.999928,0.0
0.16129,0.113347,0.999928,0.0
0.150538,0.105932,0.999928,0.0
0.172043,0.118644,0.999928,0.0
0.182796,0.162076,0.999928,0.0
0.172043,0.170551,0.999928,0.0
0.16129,0.176907,0.999928,0.0
0.16129,0.10911,0.999928,0.0
0.16129,0.098517,0.999928,0.0
0.150538,0.112288,0.999928,0.0
0.16129,0.088983,0.999928,0.0
0.16129,0.125,0.999928,0.0
0.150538,0.110169,0.990813,0.0
0.150538,0.120763,0.999856,0.0
0.150538,0.103814,0.989521,0.0
0.150538,0.132415,0.970789,0.0
0.16129,0.177966,0.992966,0.0
0.16129,0.193856,0.965119,0.0
0.16129,0.116525,0.970717,0.0
0.16129,0.174788,0.963396,0.0
0.150538,0.106992,0.975095,0.0
0.16129,0.07839,0.963612,0.0
0.16129,0.07839,0.940645,0.0
0.16129,0.079449,0.945381,0.0
0.16129,0.102754,0.940429,0.0
0.16129,0.143008,0.933037,0.0
0.172043,0.144068,0.926218,0.0
0.172043,0.231992,0.944736,0.0
0.16129,0.211864,0.931601,0.0
0.16129,0.147246,0.92184,0.0
0.172043,0.15572,0.937199,0.0
0.172043,0.09428,0.915811,0.0
0.16129,0.129237,0.913228,0.0
0.16129,0.110169,0.89794,0.0
0.172043,0.126059,0.916816,0.0
0.172043,0.103814,0.914017,0.0
0.182796,0.168432,0.899878,0.0
0.172043,0.158898,0.907486,0.0
0.172043,0.21822,0.873035,0.0
0.16129,0.185381,0.883227,0.0
0.172043,0.229873,0.874112,0.0
0.172043,0.181144,0.892844,0.0
0.172043,0.145127,0.883514,0.0
0.172043,0.146186,0.863705,0.0
0.172043,0.223517,0.870164,0.0
0.172043,0.165254,0.85258,0.0
0.172043,0.1875,0.848776,0.0
0.182796,0.147246,0.843322,0.0
0.172043,0.114407,0.855236,0.0
0.172043,0.132415,0.838226,0.0
0.172043,0.216102,0.828967,0.0
0.16129,0.181144,0.999928,0.0
0.182796,0.117585,0.999928,0.0
0.172043,0.123941,0.999928,0.0
0.182796,0.14089,0.999928,0.0
0.172043,0.262712,0.999928,0.0
0.172043,0.168432,0.999928,0.0
0.172043,0.147246,0.999928,0.0
0.172043,0.132415,0.999928,0.0
0.182796,0.129237,0.999928,0.0
0.182796,0.130297,0.999928,0.0
0.182796,0.211864,0.999928,0.0
0.182796,0.164195,0.999928,0.0
0.182796,0.157839,0.999928,0.0
0.172043,0.15572,0.999928,0.0
0.172043,0.14089,0.999928,0.0
0.172043,0.132415,0.999928,0.0
0.172043,0.144068,0.999928,0.0
0.182796,0.175847,0.999928,0.0
0.172043,0.163136,0.999928,0.0
0.172043,0.366525,0.999928,0.0
0.172043,0.23411,0.999928,0.0
0.172043,0.162076,0.999928,0.0
0.172043,0.119703,0.999928,0.0
0.172043,0.115466,0.999928,0.0
0.172043,0.118644,0.999928,0.0
0.172043,0.154661,0.999928,0.0
0.172043,0.135593,0.999928,0.0
0.172043,0.087924,0.999928,0.0
0.182796,0.063559,0.999928,0.0
0.182796,0.133475,0.999928,0.0
0.182796,0.175847,0.999928,0.0
0.204301,0.174788,0.999928,0.0
0.193548,0.17161,0.999928,0.0
0.204301,0.259534,0.999928,0.0
0.182796,0.204449,0.999928,0.0
0.182796,0.150424,0.999928,0.0
0.182796,0.104873,0.999928,0.0
0.182796,0.177966,0.999928,0.0
0.182796,0.138771,0.999928,0.0
0.172043,0.154661,0.999928,0.0
0.182796,0.198093,0.999928,0.0
0.172043,0.1875,0.999928,0.0
0.172043,0.184322,0.999928,0.0
0.172043,0.17161,0.999928,0.0
0.172043,0.132415,0.999928,0.0
0.182796,0.194915,0.999928,0.0
0.172043,0.130297,0.999928,0.0
0.172043,0.237288,0.999928,0.0
0.172043,0.150424,0.999928,0.0
0.172043,0.134534,0.999928,0.0
0.172043,0.189619,0.999928,0.0
0.16129,0.177966,0.999928,0.0
0.16129,0.127119,0.985933,0.0
0.16129,0.106992,0.986148,0.0
0.16129,0.151483,0.982775,0.0
0.16129,0.206568,0.999928,0.0
0.16129,0.193856,0.999641,0.0
0.16129,0.132415,0.962607,0.0
0.16129,0.086864,0.991459,0.0
0.16129,0.10911,0.968636,0.0
0.16129,0.192797,0.965549,0.0
0.16129,0.207627,0.968133,0.0
0.16129,0.188559,0.992966,0.0
0.16129,0.108051,0.978899,0.0
0.16129,0.085805,0.957654,0.0
0.172043,0.134534,0.979976,0.0
0.172043,0.221398,0.945884,0.0
0.16129,0.175847,0.97165,0.0
0.16129,0.221398,0.936266,0.0
0.16129,0.125,0.956434,0.0
0.150538,0.10911,0.931817,0.0
0.150538,0.104873,0.924496,0.0
0.139785,0.143008,0.917606,0.0
0.150538,0.15678,0.908132,0.0
0.139785,0.114407,0.91172,0.0
0.139785,0.120763,0.893777,0.0
0.139785,0.136653,0.908204,0.0
0.139785,0.106992,0.889471,0.0
0.139785,0.118644,0.889686,0.0
0.139785,0.118644,0.892557,0.0
0.139785,0.072034,0.870667,0.0
0.139785,0.087924,0.888682,0.0
0.139785,0.095339,0.867796,0.0
0.129032,0.114407,0.872748,0.0
0.139785,0.079449,0.870739,0.0
0.139785,0.091102,0.864136,0.0
0.129032,0.151483,0.865212,0.0
0.139785,0.127119,0.857389,0.0
0.129032,0.131356,0.846049,0.0
0.139785,0.151483,0.855164,0.0
0.129032,0.103814,0.837508,0.0
0.139785,0.102754,0.857676,0.0
0.129032,0.106992,0.847269,0.0
0.129032,0.083686,0.832699,0.0
0.139785,0.130297,0.999928,0.0
0.129032,0.119703,0.999928,0.0
0.129032,0.085805,0.999928,0.0
0.129032,0.058263,0.999928,0.0
0.129032,0.048729,0.999928,0.0
0.129032,0.099576,0.999928,0.0
0.129032,0.211864,0.999928,0.0
0.129032,0.148305,0.999928,0.0
0.129032,0.077331,0.999928,0.0
0.129032,0.09428,0.999928,0.0
0.129032,0.09322,0.999928,0.0
0.129032,0.065678,0.999928,0.0
0.129032,0.037076,0.999928,0.0
0.129032,0.080508,0.999928,0.0
0.129032,0.054025,0.999928,0.0
0.129032,0.086864,0.999928,0.0
0.129032,0.170551,0.999928,0.0
0.129032,0.088983,0.999928,0.0
0.129032,0.157839,0.999928,0.0
0.129032,0.134534,0.999928,0.0
0.129032,0.135593,0.999928,0.0
0.129032,0.09322,0.999928,0.0
0.129032,0.086864,0.999928,0.0
0.129032,0.097458,0.999928,0.0
0.11828,0.090042,0.999928,0.0
0.11828,0.082627,0.999928,0.0
0.11828,0.144068,0.999928,0.0
0.11828,0.092161,0.999928,0.0
0.11828,0.084746,0.999928,0.0
0.11828,0.057203,0.999928,0.0
0.11828,0.113347,0.999928,0.0
0.11828,0.14089,0.999928,0.0
0.11828,0.128178,0.999928,0.0
0.11828,0.117585,0.999928,0.0
0.11828,0.163136,0.999928,0.0
0.11828,0.084746,0.999928,0.0
0.107527,0.090042,0.999928,0.0
0.11828,0.088983,0.995048,0.0
0.11828,0.09322,0.99677,0.0
0.129032,0.073093,0.999928,0.0
0.11828,0.114407,0.993325,0.0
0.11828,0.121822,0.996627,0.0
0.107527,0.225636,0.979904,0.0
0.107527,0.113347,0.979186,0.0
0.11828,0.113347,0.979473,0.0
0.11828,0.15572,0.977679,0.0
0.11828,0.120763,0.968349,0.0
0.107527,0.075212,0.975598,0.0
0.11828,0.087924,0.990957,0.0
0.107527,0.090042,0.967057,0.0
0.107527,0.087924,0.978253,0.0
0.107527,0.115466,0.957009,0.0
0.107527,0.088983,0.934329,0.0
0.107527,0.087924,0.95464,0.0
0.107527,0.112288,0.938061,0.0
0.107527,0.098517,0.959879,0.0
0.107527,0.069915,0.921625,0.0
0.096774,0.088983,0.978899,0.0
0.107527,0.0625,0.912582,0.0
0.107527,0.104873,0.969999,0.0
0.096774,0.123941,0.90684,0.0
0.096774,0.070975,0.947678,0.0
0.096774,0.077331,0.880715,0.0
0.096774,0.154661,0.917175,0.0
0.096774,0.104873,0.893706,0.0
0.096774,0.077331,0.914519,0.0
0.096774,0.069915,0.925716,0.0
0.096774,0.050847,0.905333,0.0
0.096774,0.096398,0.920118,0.0
0.096774,0.118644,0.915094,0.0
0.096774,0.099576,0.927869,0.0
0.096774,0.127119,0.933108,0.0
0.096774,0.086864,0.914878,0.0
0.096774,0.0625,0.922845,0.0
0.096774,0.09322,0.91172,0.0
0.086022,0.074153,0.888897,0.0
0.086022,0.069915,0.869303,0.0
0.086022,0.148305,0.874542,0.0
0.086022,0.104873,0.881074,0.0
0.086022,0.039195,0.854446,0.0
0.086022,0.051907,0.859686,0.0
0.086022,0.128178,0.853083,0.0
0.086022,0.048729,0.831766,0.0
0.086022,0.045551,0.870093,0.0
0.086022,0.195975,0.856815,0.0
0.086022,0.083686,0.84124,0.0
0.086022,0.110169,0.835498,0.0
0.086022,0.066737,0.999928,0.0
0.086022,0.100636,0.999928,0.0
0.075269,0.073093,0.999928,0.0
0.075269,0.059322,0.999928,0.0
0.086022,0.054025,0.999928,0.0
0.075269,0.059322,0.999928,0.0
0.075269,0.050847,0.999928,0.0
0.075269,0.034958,0.999928,0.0
0.075269,0.052966,0.999928,0.0
0.075269,0.059322,0.996053,0.0
0.075269,0.065678,0.996914,0.0
0.075269,0.083686,0.999928,0.0
0.075269,0.077331,0.992823,0.0
0.064516,0.066737,0.994474,0.0
0.064516,0.082627,0.949185,0.0
0.064516,0.063559,0.935549,0.0
0.075269,0.045551,0.987655,0.0
0.075269,0.050847,0.974019,0.0
0.075269,0.072034,0.954066,0.0
0.064516,0.092161,0.944305,0.0
0.064516,0.075212,0.955788,0.0
0.064516,0.050847,0.923204,0.0
0.064516,0.034958,0.872533,0.0
0.064516,0.036017,0.96031,0.0
0.064516,0.038136,0.974521,0.0
0.064516,0.069915,0.934975,0.0
0.064516,0.041314,0.948683,0.0
0.064516,0.091102,0.91861,0.0
0.064516,0.069915,0.870164,0.0
0.053763,0.047669,0.925859,0.0
0.064516,0.023305,0.909137,0.0
0.064516,0.047669,0.941936,0.0
0.053763,0.070975,0.916744,0.0
0.064516,0.069915,0.91617,0.0
0.064516,0.080508,0.905261,0.0
0.053763,0.055085,0.847628,0.0
0.053763,0.086864,0.865571,0.0
0.053763,0.072034,0.826168,0.0
0.053763,0.028602,0.787914,0.0
0.053763,0.090042,0.856169,0.0
0.053763,0.065678,0.819278,0.0
0.064516,0.077331,0.817268,0.0
0.053763,0.059322,0.778655,0.0
0.053763,0.067797,0.826958,0.0
0.053763,0.04661,0.748798,0.0
0.053763,0.029661,0.826025,0.0
0.053763,0.059322,0.818273,0.0
0.053763,0.056144,0.785402,0.0
0.053763,0.050847,0.739396,0.0
0.053763,0.050847,0.70717,0.0
0.043011,0.029661,0.74363,0.0
0.043011,0.038136,0.663246,0.0
0.053763,0.022246,0.68894,0.0
0.053763,0.037076,0.704802,0.0
0.053763,0.070975,0.696907,0.0
0.086022,0.045551,0.614871,0.0
0.096774,0.100636,0.631092,1.0
0.376344,0.085805,0.626283,1.0
0.494624,0.025424,0.613579,1.0
0.494624,0.013771,0.593411,1.0
0.494624,0.044492,0.544032,1.0
0.494624,0.106992,0.557956,1.0
0.494624,0.079449,0.56176,1.0
0.494624,0.07839,0.494222,1.0
0.494624,0.057203,0.541664,1.0
0.494624,0.072034,0.546401,1.0
0.494624,0.127119,0.50384,1.0
0.494624,0.069915,0.529534,1.0
0.494624,0.04661,0.466016,1.0
0.494624,0.052966,0.542023,1.0
0.483871,0.033898,0.509582,1.0
0.473118,0.033898,0.503266,1.0
0.494624,0.068856,0.419867,1.0
0.494624,0.048729,0.573602,1.0
0.494624,0.042373,0.591976,1.0
0.483871,0.080508,0.575468,1.0
0.494624,0.076271,0.549559,1.0
0.483871,0.059322,0.550276,1.0
0.483871,0.096398,0.498529,1.0
0.483871,0.044492,0.51963,1.0
0.483871,0.04661,0.533984,1.0
0.483871,0.045551,0.506424,1.0
0.483871,0.028602,0.482452,1.0
0.483871,0.084746,0.538219,1.0
0.494624,0.073093,0.523649,1.0
0.483871,0.052966,0.501687,1.0
0.483871,0.034958,0.512811,1.0
0.483871,0.058263,0.461781,1.0
0.483871,0.055085,0.497524,1.0
0.483871,0.044492,0.448216,1.0
0.483871,0.023305,0.478935,1.0
0.483871,0.088983,0.489916,1.0
0.483871,0.052966,0.453671,1.0
0.483871,0.049788,0.464293,1.0
0.483871,0.059322,0.45647,1.0
0.483871,0.063559,0.494509,1.0
0.483871,0.048729,0.502189,1.0
0.483871,0.044492,0.456973,1.0
0.483871,0.044492,0.381397,1.0
0.483871,0.025424,0.412259,1.0
0.483871,0.044492,0.405727,1.0
0.483871,0.07839,0.406876,1.0
0.483871,0.056144,0.423168,1.0
0.483871,0.029661,0.361659,1.0
0.483871,0.059322,0.33819,1.0
0.483871,0.050847,0.361803,1.0
0.483871,0.066737,0.409029,1.0
0.483871,0.072034,0.369124,1.0
0.483871,0.054025,0.419436,1.0
0.483871,0.034958,0.393311,1.0
0.483871,0.049788,0.403287,1.0
0.483871,0.039195,0.434723,1.0
0.483871,0.058263,0.405727,1.0
0.483871,0.045551,0.341994,1.0
0.483871,0.047669,0.423096,1.0
0.483871,0.029661,0.37465,1.0
0.483871,0.016949,0.449006,1.0
0.483871,0.047669,0.392306,1.0
0.483871,0.067797,0.445633,1.0
0.483871,0.029661,0.454102,1.0
0.483871,0.058263,0.434652,1.0
0.483871,0.054025,0.390655,1.0
0.483871,0.116525,0.447571,1.0
0.483871,0.045551,0.47348,1.0
0.483871,0.040254,0.459054,1.0
0.483871,0.048729,0.435656,1.0
0.483871,0.018008,0.491639,1.0
0.483871,0.084746,0.484677,1.0
0.483871,0.092161,0.54963,1.0
0.483871,0.085805,0.553075,1.0
0.483871,0.111229,0.429915,1.0
0.483871,0.045551,0.383335,1.0
0.483871,0.068856,0.453241,1.0
0.483871,0.051907,0.438384,1.0
0.483871,0.037076,0.394818,1.0
0.483871,0.086864,0.367329,1.0
0.483871,0.098517,0.354985,1.0
0.483871,0.044492,0.314864,1.0
0.473118,0.048729,0.350463,1.0
0.483871,0.018008,0.296347,1.0
0.483871,0.013771,0.333955,1.0
0.473118,0.051907,0.273954,1.0
0.311828,0.023305,0.329434,1.0
0.387097,0.032839,0.298644,1.0
0.376344,0.025424,0.338836,1.0
0.290323,0.025424,0.329577,1.0
0.193548,0.065678,0.270509,1.0
0.483871,0.045551,0.278834,1.0
0.483871,0.105932,0.269935,1.0
0.473118,0.079449,0.269217,1.0
0.473118,0.040254,0.33252,1.0
0.473118,0.050847,0.372569,1.0
0.473118,0.037076,0.332592,1.0
0.473118,0.028602,0.305534,1.0
0.473118,0.021186,0.288739,1.0
0.483871,0.054025,0.346587,1.0
0.473118,0.048729,0.31551,1.0
0.473118,0.059322,0.354841,1.0
0.473118,0.026483,0.327639,1.0
0.473118,0.085805,0.314146,1.0
0.473118,0.042373,0.309266,1.0
0.473118,0.041314,0.325486,1.0
0.473118,0.023305,0.294409,1.0
0.473118,0.014831,0.285437,1.0
0.473118,0.151483,0.280198,1.0
0.473118,0.045551,0.316012,1.0
0.483871,0.063559,0.352329,1.0
0.473118,0.100636,0.348382,1.0
0.473118,0.098517,0.338046,1.0
0.473118,0.074153,0.280629,1.0
0.473118,0.039195,0.325702,1.0
0.473118,0.042373,0.290031,1.0
0.473118,0.057203,0.299935,1.0
0.473118,0.049788,0.26692,1.0
0.473118,0.086864,0.243666,1.0
0.473118,0.067797,0.288021,1.0
0.473118,0.054025,0.276609,1.0
0.483871,0.077331,0.280844,1.0
0.473118,0.058263,0.219622,1.0
0.473118,0.025424,0.239719,1.0
0.473118,0.056144,0.21467,1.0
0.473118,0.119703,0.247757,1.0
0.473118,0.130297,0.233905,1.0
0.473118,0.069915,0.263403,1.0
0.473118,0.032839,0.196655,1.0
0.483871,0.047669,0.23412,1.0
0.473118,0.036017,0.261824,1.0
0.473118,0.050847,0.248475,1.0
0.473118,0.058263,0.259887,1.0
0.473118,0.083686,0.218259,1.0
0.473118,0.058263,0.270006,1.0
0.473118,0.025424,0.271083,1.0
0.473118,0.028602,0.322544,1.0
0.473118,0.069915,0.310629,1.0
0.473118,0.033898,0.242374,1.0
0.473118,0.054025,0.164214,1.0
0.473118,0.045551,0.215603,1.0
0.473118,0.028602,0.250269,1.0
0.473118,0.022246,0.20857,1.0
0.473118,0.054025,0.241154,1.0
0.473118,0.064619,0.2329,1.0
0.473118,0.045551,0.174334,1.0
0.473118,0.040254,0.19278,1.0
0.473118,0.043432,0.181583,1.0
0.473118,0.04661,0.249408,1.0
0.473118,0.032839,0.214742,1.0
0.473118,0.025424,0.191918,1.0
0.473118,0.009534,0.217756,1.0
0.473118,0.028602,0.193282,1.0
0.473118,0.032839,0.278619,1.0
0.473118,0.029661,0.254288,1.0
0.473118,0.022246,0.244814,1.0
0.473118,0.04661,0.198521,1.0
0.473118,0.043432,0.247039,1.0
0.473118,0.023305,0.225723,1.0
0.473118,0.012712,0.289959,1.0
0.473118,0.018008,0.299577,1.0
0.473118,0.027542,0.363382,1.0
0.473118,0.048729,0.315438,1.0
0.473118,0.024364,0.37666,1.0
0.473118,0.016949,0.345941,1.0
0.473118,0.034958,0.338764,1.0
0.483871,0.070975,0.330797,1.0
0.473118,0.04661,0.277973,1.0
0.483871,0.045551,0.307974,1.0
0.473118,0.049788,0.377306,1.0
0.473118,0.112288,0.363095,1.0
0.473118,0.074153,0.33575,1.0
0.483871,0.03178,0.285581,1.0
0.473118,0.034958,0.344793,1.0
0.473118,0.029661,0.31874,1.0
0.473118,0.052966,0.327496,1.0
0.473118,0.059322,0.309696,1.0
0.473118,0.073093,0.331587,1.0
0.473118,0.081568,0.306323,1.0
0.473118,0.020127,0.331228,1.0
0.473118,0.042373,0.254145,1.0
0.473118,0.021186,0.289241,1.0
0.473118,0.037076,0.277901,1.0
0.473118,0.019068,0.290031,1.0
0.473118,0.026483,0.267136,1.0
0.473118,0.021186,0.250987,1.0
0.430108,0.016949,0.305749,1.0
0.301075,0.040254,0.263188,1.0
0.473118,0.060381,0.302878,1.0
0.473118,0.059322,0.28917,1.0
0.462366,0.102754,0.294265,1.0
0.462366,0.042373,0.318811,1.0
0.473118,0.029661,0.285581,1.0
0.473118,0.028602,0.267566,1.0
0.473118,0.014831,0.289457,1.0
0.473118,0.039195,0.30417,1.0
0.483871,0.028602,0.358286,1.0
0.473118,0.019068,0.376014,1.0
0.473118,0.016949,0.359722,1.0
0.473118,0.047669,0.300581,1.0
0.473118,0.069915,0.338908,1.0
0.473118,0.029661,0.29484,1.0
0.473118,0.022246,0.294624,1.0
0.483871,0.054025,0.330295,1.0
0.473118,0.059322,0.30905,1.0
0.473118,0.034958,0.342568,1.0
0.483871,0.041314,0.378239,1.0
0.473118,0.042373,0.388359,1.0
0.483871,0.033898,0.32484,1.0
0.473118,0.01589,0.369124,1.0
0.473118,0.100636,0.350176,1.0
0.473118,0.105932,0.394675,1.0
0.483871,0.098517,0.378526,1.0
0.483871,0.057203,0.368765,1.0
0.483871,0.054025,0.45037,1.0
0.483871,0.073093,0.429699,1.0
0.483871,0.099576,0.478791,1.0
0.483871,0.04661,0.424029,1.0
0.483871,0.086864,0.434077,1.0
0.483871,0.083686,0.510443,1.0
0.483871,0.081568,0.603818,1.0
0.483871,0.032839,0.554726,1.0
0.483871,0.037076,0.496734,1.0
0.483871,0.042373,0.558745,1.0
0.483871,0.073093,0.53908,1.0
0.473118,0.021186,0.560181,1.0
0.483871,0.067797,0.515108,1.0
0.494624,0.036017,0.572885,1.0
0.494624,0.069915,0.645877,1.0
0.494624,0.042373,0.666547,1.0
0.483871,0.080508,0.65248,1.0
0.494624,0.096398,0.64724,1.0
0.494624,0.086864,0.69949,1.0
0.483871,0.097458,0.707314,1.0
0.483871,0.0625,0.73308,1.0
0.494624,0.087924,0.728415,1.0
0.494624,0.080508,0.74119,1.0
0.494624,0.068856,0.788344,1.0
0.494624,0.073093,0.829972,1.0
0.494624,0.057203,0.956865,1.0
0.494624,0.090042,0.950549,1.0
0.494624,0.07839,0.999928,1.0
0.494624,0.044492,0.945884,1.0
0.494624,0.032839,0.999928,1.0
0.505376,0.07839,0.973157,1.0
0.505376,0.036017,0.999928,1.0
0.505376,0.100636,0.985502,1.0
0.505376,0.072034,0.943085,1.0
0.505376,0.114407,0.999928,1.0
0.505376,0.120763,0.999928,1.0
0.505376,0.063559,0.999928,1.0
0.516129,0.091102,0.999928,1.0
0.505376,0.069915,0.999928,1.0
0.505376,0.081568,0.999928,1.0
0.505376,0.0625,0.999928,1.0
0.516129,0.076271,0.999928,1.0
0.505376,0.090042,0.999928,1.0
0.516129,0.100636,0.999928,1.0
0.537634,0.087924,0.999928,1.0
0.526882,0.072034,0.999928,1.0
0.526882,0.128178,0.999928,1.0
0.526882,0.20339,0.999928,1.0
0.526882,0.117585,0.999928,1.0
0.526882,0.09322,0.999928,1.0
0.483871,0.205508,0.999928,1.0
0.086022,0.153602,0.999928,1.0
0.086022,0.172669,0.999928,1.0
0.086022,0.14089,0.999928,1.0
0.086022,0.111229,0.999928,1.0
0.086022,0.073093,0.999928,1.0
0.096774,0.076271,0.981124,1.0
0.096774,0.07839,0.999928,1.0
0.107527,0.15572,0.980263,1.0
0.11828,0.116525,0.999928,1.0
0.11828,0.072034,0.999928,1.0
0.11828,0.087924,0.999928,1.0
0.11828,0.086864,0.999928,1.0
0.11828,0.064619,0.999928,1.0
0.11828,0.132415,0.999928,1.0
0.11828,0.185381,0.999928,1.0
0.11828,0.09322,0.999928,1.0
0.11828,0.09428,0.999928,1.0
0.11828,0.151483,0.991962,1.0
0.129032,0.128178,0.999928,1.0
0.129032,0.181144,0.980478,1.0
0.129032,0.087924,0.997775,1.0
0.129032,0.184322,0.999928,1.0
0.129032,0.168432,0.999928,1.0
0.129032,0.17161,0.998134,1.0
0.129032,0.072034,0.973731,1.0
0.129032,0.114407,0.998636,1.0
0.139785,0.080508,0.96275,1.0
0.129032,0.087924,0.973947,1.0
0.139785,0.096398,0.986579,1.0
0.139785,0.137712,0.943731,1.0
0.139785,0.054025,0.934687,1.0
0.139785,0.072034,0.988804,1.0
0.139785,0.117585,0.946602,1.0
0.139785,0.15678,0.944879,1.0
0.139785,0.174788,0.924926,1.0
0.139785,0.119703,0.909065,1.0
0.150538,0.090042,0.911074,1.0
0.16129,0.146186,0.913586,1.0
0.16129,0.188559,0.896505,1.0
0.16129,0.158898,0.91739,1.0
0.172043,0.180085,0.88093,1.0
0.172043,0.134534,0.875691,1.0
0.182796,0.182203,0.845618,1.0
0.182796,0.110169,0.871169,1.0
0.182796,0.129237,0.840092,1.0
0.172043,0.136653,0.837939,1.0
0.172043,0.148305,0.999928,1.0
0.182796,0.15678,0.999928,1.0
0.193548,0.228814,0.999928,1.0
0.204301,0.205508,0.999928,1.0
0.204301,0.1875,0.999928,1.0
0.225806,0.246822,0.999928,1.0
0.204301,0.246822,0.999928,1.0
0.193548,0.149364,0.999928,1.0
0.193548,0.139831,0.999928,1.0
0.193548,0.111229,0.999928,1.0
0.182796,0.118644,0.999928,1.0
0.193548,0.105932,0.999928,1.0
0.193548,0.084746,0.999928,1.0
0.193548,0.204449,0.999928,1.0
0.193548,0.253178,0.999928,1.0
0.193548,0.223517,0.999928,1.0
0.193548,0.334746,0.999928,1.0
0.193548,0.197034,0.999928,1.0
0.193548,0.106992,0.999928,1.0
0.204301,0.084746,0.999928,1.0
0.204301,0.132415,0.999928,1.0
0.204301,0.186441,0.999928,1.0
0.215054,0.169492,0.999928,1.0
0.204301,0.128178,0.999928,1.0
0.225806,0.197034,0.999928,1.0
0.225806,0.182203,0.999928,1.0
0.215054,0.238347,0.999928,1.0
0.215054,0.246822,0.999928,1.0
0.215054,0.21822,0.999928,1.0
0.225806,0.170551,0.999928,1.0
0.215054,0.191737,0.999928,1.0
0.225806,0.213983,0.999928,1.0
0.225806,0.183263,0.999928,1.0
0.236559,0.271186,0.999928,1.0
0.268817,0.29661,0.999928,1.0
0.258065,0.282839,0.999928,1.0
0.258065,0.211864,0.999928,1.0
0.247312,0.354873,0.999928,1.0
0.236559,0.317797,0.999928,1.0
0.236559,0.272246,0.999928,1.0
0.236559,0.266949,0.999928,1.0
0.236559,0.255297,0.999928,1.0
0.236559,0.266949,0.999928,1.0
0.236559,0.254237,0.999928,1.0
0.247312,0.240466,0.999928,1.0
0.236559,0.237288,0.999928,1.0
0.247312,0.188559,0.999928,1.0
0.247312,0.201271,0.999928,1.0
0.258065,0.182203,0.999928,1.0
0.258065,0.153602,0.999928,1.0
0.247312,0.183263,0.999928,1.0
0.247312,0.198093,0.999928,1.0
0.247312,0.202331,0.999928,1.0
0.247312,0.209746,0.999928,1.0
0.258065,0.126059,0.999928,1.0
0.258065,0.138771,0.999928,1.0
0.258065,0.153602,0.999928,1.0
0.258065,0.110169,0.999928,1.0
0.258065,0.315678,0.999928,1.0
0.268817,0.181144,0.997488,1.0
0.258065,0.164195,0.971004,1.0
0.268817,0.184322,0.993253,1.0
0.268817,0.191737,0.986937,1.0
0.27957,0.248941,0.950764,1.0
0.290323,0.150424,0.970717,1.0
0.27957,0.177966,0.938922,1.0
0.290323,0.21822,0.928371,1.0
0.301075,0.266949,0.92385,1.0
0.301075,0.248941,0.922199,1.0
0.301075,0.364407,0.892485,1.0
0.311828,0.360169,0.908204,1.0
0.322581,0.240466,0.876767,1.0
0.333333,0.210805,0.917965,1.0
0.322581,0.240466,0.874973,1.0
0.290323,0.205508,0.850212,1.0
0.290323,0.286017,0.999928,1.0
